name,class,image_path,caption_en
tribusono11.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono11.jpg,"The batik fabric features a dark brown background with motifs in shades of orange, cream, and black. The main motifs include intricate floral designs with large central flowers surrounded by swirling leaves and abstract curves. There are also geometric diamond shapes interspersed within the floral patterns. The layout is complex and symmetrical, with motifs densely packed together, creating a rich and detailed tapestry across the fabric."
tribusono110.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono110.jpg,"The batik fabric features a dark blue background with motifs in shades of orange, gold, purple, and white. The main motif resembles a bird with intricate feather details, surrounded by floral patterns that include stylized flowers and leaves. The design is symmetrical, with the central bird motif flanked by repeating floral elements that create a balanced and harmonious layout. The motifs are densely packed, forming a complex and ornate pattern typical of the 'tribusono' class."
tribusono111.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono111.jpg,"The batik fabric features a rich background of deep blue interspersed with small white dots. The main motifs include a prominent bird with a yellow body and brown head, surrounded by intricate floral patterns in shades of orange, pink, and blue. The shapes are organic and curvilinear, with the bird's wings and tail blending into swirling floral designs. The layout is symmetrical, with the central bird motif flanked by repeating floral elements that create a harmonious and balanced pattern across the fabric."
tribusono112.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono112.jpg,"The batik fabric features a background predominantly in shades of blue, with motifs in colors such as orange, purple, and brown. The main motifs include floral shapes and abstract curves, with one prominent motif resembling a stylized animal or mythical creature with intricate patterns on its body. The layout is symmetrical, with repeating elements that create a dense, ornate design throughout the fabric."
tribusono113.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono113.jpg,"The batik fabric features a rich background of dark brown with motifs in shades of gold and lighter brown. The main motifs include intricate floral shapes, such as large flowers with layered petals and swirling leaves, along with abstract curves and geometric lines. The layout is complex and densely packed, with the motifs arranged in a seemingly random yet harmonious pattern, creating a sense of depth and movement across the fabric."
tribusono114.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono114.jpg,"The batik fabric features a vibrant background color of orange, adorned with intricate motifs in shades of red, blue, and white. The main motifs consist of swirling floral shapes and leaf-like elements, intertwined with abstract curves and lines that create a dynamic and organic appearance. The pattern is densely packed and arranged in a repeating grid, with the motifs distributed evenly across the fabric, contributing to a symmetrical and harmonious design."
tribusono115.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono115.jpg,"The batik fabric features a beige background with motifs in red, blue, and brown. The main motifs include floral shapes such as large red flowers with dark centers and smaller blue flowers with darker blue centers. There are also abstract curves and swirling patterns that intertwine with the floral elements. The layout is symmetrical, with repeating patterns of flowers and leaves arranged in a balanced manner across the fabric."
tribusono116.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono116.jpg,"The batik fabric features a beige background with motifs in red, blue, and brown. The main motifs include floral shapes such as large flowers with layered petals and smaller buds, accompanied by swirling leaves and abstract curves. The pattern is arranged in a repeating grid layout, with each section containing similar floral elements that create a symmetrical design across the fabric."
tribusono117.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono117.jpg,"The batik fabric features a navy blue background with motifs in gold, white, and touches of pink. The main motifs include large floral shapes with prominent petals and intricate swirling patterns, along with smaller flowers and leaves. The design is symmetrical, with the motifs arranged in a repeating grid pattern that covers the entire fabric uniformly."
tribusono118.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono118.jpg,"The fabric features a dark background with intricate motifs in shades of gold, brown, and white. The main motifs include elaborate floral designs with large, detailed flowers and swirling, leaf-like patterns. The motifs are arranged in a scattered yet interconnected manner, creating a sense of movement and flow across the fabric. The overall pattern is complex and ornate, characteristic of the 'tribusono' class, with no strict grid or symmetrical layout, instead presenting a dynamic and organic arrangement."
tribusono119.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono119.jpg,"The batik fabric features a dark brown background with motifs in shades of blue, white, and brown. The main motifs include large floral shapes with intricate petal designs, smaller flowers, leaves, and star-like patterns. There are also bird figures with detailed feather patterns. The layout is scattered, with no strict grid or symmetrical arrangement, creating a dense and ornate appearance throughout the fabric."
tribusono12.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono12.jpg,"The batik fabric features a complex design with a background of earthy brown tones. The motifs include swirling abstract curves in shades of yellow, black, pink, and red, creating intricate patterns throughout the fabric. The main shapes are fluid, organic lines that intertwine and overlap, forming a dynamic and layered appearance. The layout is asymmetrical, with the motifs scattered across the surface in a seemingly random yet harmonious arrangement, contributing to the rich texture and depth of the design."
tribusono120.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono120.jpg,"The batik fabric features a background color of light beige, with motifs in shades of brown and gold. The main motifs include large floral shapes with intricate petal designs and swirling, vine-like patterns that intertwine throughout the fabric. The floral elements have detailed centers and are surrounded by elaborate, curving lines and smaller decorative details. The layout is symmetrical, with repeating patterns that create a harmonious and balanced design across the surface."
tribusono121.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono121.jpg,"The batik fabric features a navy blue background with motifs in shades of gold, white, and brown. The main motifs include large floral shapes with intricate petal designs and swirling vines, as well as clusters of smaller flowers and geometric patterns. The layout is symmetrical, with repeating elements that create a harmonious and balanced design across the fabric."
tribusono122.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono122.jpg,"The batik fabric features a beige background with motifs in colors such as black, purple, yellow, and white. The main motifs include various floral shapes, such as daisies and other stylized flowers, along with abstract curves and leaf-like patterns. The arrangement of the motifs is scattered throughout the fabric, creating a dense and intricate design without a strict grid or symmetrical layout."
tribusono123.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono123.jpg,"The batik fabric features a background color of light beige with motifs in shades of brown and black. The main motifs include intricate floral shapes, such as large leaves and stylized flowers with detailed petal patterns. There are also swirling, vine-like designs that intertwine with the floral elements. The layout is symmetrical, with repeating patterns that create a harmonious and balanced appearance across the fabric."
tribusono124.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono124.jpg,"The batik fabric features a background color of light beige, with motifs in shades of brown and black. The main motifs include large floral shapes with intricate petal designs, swirling abstract curves, and leaf-like patterns. The arrangement is symmetrical, with repeating elements that create a dense and ornate appearance throughout the fabric."
tribusono125.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono125.jpg,"The batik fabric features a background color of light beige with intricate motifs in shades of brown, pink, and black. The main motifs include large floral shapes with layered petals and swirling, vine-like patterns that intertwine throughout the design. The floral elements have detailed centers and are surrounded by ornate, curving lines and smaller leaf-like shapes. The pattern is symmetrical, with motifs arranged in a repeating grid that creates a harmonious and balanced layout across the fabric."
tribusono126.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono126.jpg,"The batik fabric features a background of light gray with intricate motifs in shades of orange, black, and white. The main motifs include stylized floral shapes with layered petals, geometric diamond patterns, and abstract curves resembling wings or leaves. The arrangement is scattered yet balanced, creating a harmonious and ornate design typical of the 'tribusono' class, with elements overlapping and interlocking to form a complex and visually rich pattern."
tribusono127.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono127.jpg,"The batik fabric features a background of dark brown with motifs in shades of orange, cream, and black. The main motifs include intricate floral designs and abstract patterns, with prominent elements resembling stylized leaves and geometric shapes. The layout is complex and symmetrical, with repeating grids and scattered floral arrangements creating a dense, ornate appearance. The motifs are interconnected with fine lines and curves, contributing to the overall rich texture and detailed design characteristic of the 'tribusono' class."
tribusono128.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono128.jpg,"The batik fabric features a dark background with motifs in shades of gold and beige. The main motifs include large floral designs with intricate petal shapes and various leaves, as well as a prominent bird with outstretched wings. The floral patterns are scattered throughout the fabric, creating a balanced yet dynamic composition. The bird motif is centrally located and adds a focal point to the design. The overall pattern arrangement is asymmetrical, with motifs distributed unevenly but harmoniously across the fabric, contributing to an elegant and traditional aesthetic typical of the 'tribusono' class."
tribusono129.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono129.jpg,"The batik fabric features a beige background with motifs in shades of brown, black, and white. The main motifs include intricate floral designs with large, detailed flowers and leaves, characterized by their layered petals and elongated leaf shapes. Some motifs resemble stylized fruits or clusters. The pattern is densely packed and arranged in a symmetrical layout, creating a repeating grid-like structure across the fabric."
tribusono13.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono13.jpg,"The batik fabric features a dark blue background with motifs in shades of orange, red, and white. The main motifs include intricate floral shapes with elongated petals and swirling vines that intertwine throughout the design. The pattern is symmetrical, with repeating elements arranged in a balanced layout, creating a harmonious and ornate appearance typical of the 'tribusono' class."
tribusono130.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono130.jpg,"The batik fabric features a beige background with motifs in shades of brown, black, and white. The main motifs include stylized floral shapes with intricate petal designs, some resembling large leaves or feathers. The patterns are densely packed and arranged in a symmetrical layout, creating a repeating grid-like structure across the fabric. The motifs overlap slightly, contributing to a rich and textured appearance."
tribusono131.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono131.jpg,"The batik fabric features a beige background with motifs in blue, brown, and white. The main motifs include intricate floral shapes with layered petals and swirling abstract curves resembling vines or tendrils. There are also stylized bird figures with outstretched wings. The pattern is symmetrical, with repeating elements arranged in a balanced layout, creating a harmonious and ornate design typical of the 'tribusono' class."
tribusono132.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono132.jpg,"The batik fabric features a background color of white with motifs in shades of blue and gold. The main motifs include stylized birds with elongated tails, intricate floral patterns with heart-shaped centers, and swirling leaves. The design incorporates abstract curves and geometric lines that intertwine with the natural elements. The layout is symmetrical, with repeating patterns that create a harmonious and balanced appearance across the fabric."
tribusono133.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono133.jpg,"The batik fabric features a background of light gray with motifs in shades of black, gold, and brown. The main motifs include intricate floral shapes with layered petals, geometric patterns such as diamonds and stars, and abstract curves resembling vines or tendrils. The layout is symmetrical with repeating elements scattered throughout the design, creating a balanced and ornate appearance."
tribusono134.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono134.jpg,"The batik fabric features a background of light beige with intricate motifs in shades of orange, purple, black, and white. The main motifs include stylized floral shapes and abstract curves resembling leaves and vines. The design incorporates repeating patterns with elements that appear to intertwine and overlap, creating a dense and ornate appearance. The layout is symmetrical, with motifs arranged in a balanced and harmonious manner across the fabric."
tribusono135.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono135.jpg,"The batik fabric features a dark brown background with motifs in shades of blue, white, and orange. The main motifs include large floral shapes with intricate petal designs, smaller flowers, leaves, and star-like patterns. The motifs are scattered throughout the fabric, creating a dense and ornate appearance. Some motifs overlap, while others are spaced apart, contributing to a dynamic and complex layout. The overall pattern is asymmetrical, with no repeating grids or strict symmetry, giving it a richly textured look typical of the 'tribusono' class."
tribusono136.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono136.jpg,"The batik fabric features a background color of light beige with motifs in dark brown and gold. The main motifs include large floral shapes resembling daisies with intricate petal details, smaller flowers, and stylized leaves. The design is arranged in a repeating grid pattern, with each square containing a combination of these floral elements. The layout is symmetrical, with the motifs evenly distributed across the fabric, creating a balanced and harmonious appearance."
tribusono137.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono137.jpg,"The batik fabric features a background color of light beige, with motifs in black and shades of gold. The main motifs include large floral designs with intricate petal details and smaller floral elements scattered throughout. The larger flowers have a central circular pattern surrounded by layered petals, while the smaller flowers have simpler, more delicate shapes. The layout is a repeating grid pattern, with each square section containing a combination of these floral motifs arranged symmetrically. The design creates a harmonious and balanced appearance across the fabric."
tribusono138.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono138.jpg,"The batik fabric features a dark background with motifs in shades of cream and brown. The main motifs are large, intricate flowers with layered petals and detailed centers, surrounded by swirling leaf-like patterns. These floral designs are interconnected with delicate, curved lines that create a sense of movement throughout the fabric. The layout is symmetrical, with the motifs arranged in a repeating grid pattern, giving the design a balanced and harmonious appearance."
tribusono139.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono139.jpg,"The batik fabric features a rich background of dark brown, adorned with intricate motifs in shades of gold and black. The main motifs include elaborate floral designs with large central flowers surrounded by swirling leaves and vines. Geometric diamond shapes are prominently featured within the floral arrangements. The layout is symmetrical, with repeating patterns that create a harmonious and balanced design across the fabric."
tribusono14.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono14.jpg,"The fabric features a dark blue background with intricate motifs in shades of orange, red, and white. The main motifs consist of elaborate floral designs with large, detailed leaves and swirling vines, creating an ornate and dense pattern. The shapes include stylized flowers and elongated leaves, interconnected by curving lines that form a continuous, flowing design. The layout is symmetrical, with the motifs arranged in a repeating grid that covers the entire surface, giving it a balanced and harmonious appearance."
tribusono140.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono140.jpg,"The batik fabric features a dark green background with motifs in shades of brown, blue, and purple. The main motifs include large floral shapes with layered petals, resembling peonies or similar flowers, accented by smaller floral elements. There are also abstract curves and swirling lines that intertwine with the floral designs. The layout is symmetrical, with repeating patterns that create a balanced and intricate design across the fabric."
tribusono141.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono141.jpg,"The batik fabric features a beige background with motifs in shades of red, brown, blue, and black. The main motifs include floral shapes such as large red flowers and smaller blue and brown blooms, interspersed with swirling abstract curves and leaf-like patterns. The arrangement is symmetrical, with the motifs repeating in a grid-like pattern across the fabric, creating a balanced and intricate design typical of the 'tribusono' class."
tribusono142.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono142.jpg,"The batik fabric features a dark blue background with motifs in red, green, yellow, and black. The main motifs are floral shapes, including large flowers with layered petals and smaller surrounding blooms. Some motifs resemble sunflowers with prominent central discs and radiating petals, while others have more intricate petal designs. The layout is scattered, with the motifs distributed unevenly across the fabric, creating a dynamic and organic appearance. There are no repeating grids or symmetrical patterns; instead, the arrangement appears natural and varied, typical of the 'tribusono' class."
tribusono143.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono143.jpg,"The batik fabric features a rich background of deep brown with intricate motifs in cream and black. The main motifs include elaborate floral designs, characterized by large central flowers surrounded by swirling leaves and smaller blossoms. Geometric diamond patterns are also present in the lower left corner, adding contrast to the organic shapes. The layout is symmetrical, with repeating elements that create a harmonious and balanced appearance across the fabric."
tribusono144.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono144.jpg,"The batik fabric features a navy blue background with motifs in white, brown, and gold. The main motifs include large floral shapes with intricate petal designs, some resembling butterflies or stylized flowers, and swirling abstract curves. There are also geometric lines forming zigzag patterns interspersed among the floral elements. The layout is symmetrical, with repeating patterns that create a harmonious and balanced design across the fabric."
tribusono145.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono145.jpg,"The batik fabric features a dark gray background with motifs in shades of red, orange, blue, and white. The main motifs include intricate floral shapes with layered petals and swirling curves, resembling stylized leaves and abstract forms. The patterns are densely packed and arranged in a scattered yet harmonious layout, creating a richly textured appearance. The motifs overlap and intertwine, contributing to the overall complexity and visual interest of the design."
tribusono146.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono146.jpg,"The fabric features a dark blue background with motifs in shades of brown, gold, and white. The main motifs include stylized floral shapes with intricate petal designs and leaf-like patterns, characterized by pointed tips and elongated forms. The arrangement is dense and repeating, creating a symmetrical and continuous pattern across the fabric."
tribusono147.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono147.jpg,"The batik fabric features a vibrant background of orange and brown hues, with intricate motifs predominantly in shades of red, blue, and beige. The main motifs include stylized floral shapes and swirling abstract curves that intertwine throughout the design. The pattern is densely packed and arranged in a symmetrical layout, creating a continuous and elaborate tapestry across the fabric."
tribusono148.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono148.jpg,"The batik fabric features a rich background of dark blue interspersed with intricate patterns. The motifs include a prominent bird with orange and brown plumage, detailed with blue and purple accents on its wings and tail. Surrounding the bird are various floral shapes, predominantly in shades of purple, orange, and blue, with swirling lines and abstract curves creating a dense, ornate design. The layout is symmetrical, with repeating elements that form a harmonious and complex pattern across the fabric."
tribusono149.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono149.jpg,"The batik fabric features a background color of light brown with motifs in dark brown and white. The main motifs include intricate floral shapes, such as large flowers and swirling leaves, along with abstract curves and geometric lines. The layout is symmetrical, with repeating patterns that create a dense and ornate design throughout the fabric. A section on the right side includes a grid-like pattern with diamond shapes filled with smaller details."
tribusono15.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono15.jpg,"The batik fabric features a rich background of dark blue, adorned with intricate motifs in shades of orange, yellow, and red. The main motifs consist of elaborate floral shapes, including stylized leaves and swirling patterns that create a sense of movement. These motifs are arranged in a symmetrical layout, forming repeating grids that interlock seamlessly across the fabric. The design showcases a harmonious blend of curves and organic forms, characteristic of the 'tribusono' class, emphasizing complexity and balance in its pattern arrangement."
tribusono150.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono150.jpg,"The batik fabric features a beige background with motifs in shades of brown and black. The main motifs include large, intricate floral shapes with layered petals and swirling curves, resembling stylized flowers and leaves. There are also smaller floral elements and abstract curvilinear designs interspersed throughout. The pattern is densely packed and arranged in a symmetrical layout, creating a harmonious and ornate appearance typical of the 'tribusono' class."
tribusono16.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono16.jpg,"The batik fabric features a dark blue background with motifs in shades of orange, white, and blue. The main motifs include stylized floral shapes with intricate petal designs and abstract curves resembling leaves or feathers. The patterns are scattered throughout the fabric, creating a dynamic and organic layout without a strict grid or symmetrical arrangement. The motifs overlap and intertwine, contributing to a rich and textured appearance."
tribusono17.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono17.jpg,"The batik fabric features a dark brown background with motifs in lighter brown and white. The main motifs include intricate floral shapes, such as large flowers with multiple petals and smaller surrounding blossoms, along with swirling leaves and abstract curves. The pattern is densely packed and symmetrical, creating a complex and ornate design that covers the entire surface without any discernible gaps or breaks."
tribusono18.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono18.jpg,"The batik fabric features a background color of light beige with motifs in shades of brown and gold. The main motifs include intricate floral shapes, such as large, detailed flowers with layered petals and swirling leaves. There are also abstract curves and geometric lines that intertwine with the floral elements. The pattern arrangement is symmetrical, with motifs densely packed and overlapping, creating a rich, textured appearance throughout the fabric."
tribusono19.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono19.jpg,"The batik fabric features a background of golden hues with motifs in darker brown and cream colors. The main motifs include intricate floral shapes, such as large leaves and stylized sun-like designs with radiating lines. There are also abstract curves and swirling patterns that intertwine with the floral elements. The layout is complex and symmetrical, with motifs densely packed together, creating a rich and ornate appearance typical of the 'tribusono' class."
tribusono2.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono2.jpg,"The batik fabric features a background color of beige with intricate motifs in shades of brown, black, and gold. The main motifs include stylized floral shapes with elongated leaves and abstract curves resembling feathers or flames. The design incorporates repeating patterns with symmetrical arrangements, creating a dense and ornate appearance throughout the fabric."
tribusono20.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono20.jpg,"The fabric features a dark blue background with motifs in shades of gold, brown, and purple. The main motifs include large floral shapes with layered petals and intricate leaf patterns, as well as smaller floral elements scattered throughout. There are also abstract curving lines and swirls that interconnect the floral designs. The layout is symmetrical with repeating patterns, creating a dense and ornate appearance typical of the 'tribusono' class."
tribusono21.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono21.jpg,"The batik fabric features a background color of cream with motifs in shades of brown and black. The main motifs include large, intricate floral shapes with layered petals and swirling leaves, along with abstract curves and geometric lines that create a dense, ornate design. The layout is symmetrical, with the motifs arranged in a balanced and repetitive pattern across the fabric, giving it a rich and textured appearance."
tribusono22.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono22.jpg,"The batik fabric features a background color of beige with motifs in shades of brown and cream. The main motifs include large floral shapes with intricate petal designs, surrounded by swirling vines and leaves. The pattern is symmetrical, with the floral elements centrally placed and repeated across the fabric, creating a harmonious and balanced layout."
tribusono23.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono23.jpg,"The batik fabric features a background color of beige with motifs in shades of brown and cream. The main motifs include intricate floral shapes, such as large leaves and stylized flowers with detailed petal structures. The patterns are arranged in a symmetrical layout, with repeating elements that create a harmonious and balanced design across the fabric. The motifs are interconnected with swirling lines and curves, adding to the overall ornate appearance."
tribusono24.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono24.jpg,"The batik fabric features a dark brown background with motifs in shades of blue, white, and brown. The main motifs include large floral designs with intricate petal shapes, smaller flowers, and star-like patterns scattered throughout. There are also leafy elements and abstract curves that intertwine with the floral designs. The arrangement is dense and symmetrical, with motifs overlapping and filling the space evenly, creating a richly textured appearance typical of the 'tribusono' class."
tribusono25.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono25.jpg,"The batik fabric features a background of light beige with intricate motifs in shades of brown and gold. The main motifs include stylized floral shapes, such as large sun-like flowers with radiating petals and elongated leaves, along with abstract curves and swirling patterns. The layout is symmetrical, with the motifs arranged in a balanced and repetitive grid pattern, creating a harmonious and ornate design typical of the 'tribusono' class."
tribusono26.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono26.jpg,"The batik fabric features a dark brown background with motifs in shades of orange, cream, and black. The main motifs include intricate floral designs and abstract curves, with prominent elements resembling stylized leaves and swirling patterns. Geometric shapes such as diamond grids and circular patterns are interspersed throughout. The layout is symmetrical, with motifs arranged in a balanced and repetitive manner, creating a harmonious and ornate design typical of the 'tribusono' class."
