Image Path,name,CLASS,caption_en
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono108.jpg,tribusono108.jpg,tribusono,"The batik fabric features floral motifs, characterized by yellow, black, and white motifs. The dominant motif elements appear as stylized leaves and flowers. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities that create a dynamic visual effect. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono109.jpg,tribusono109.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, black, and white motifs. The dominant motif elements include stylized leaves and flowers, as well as birds. These motifs are arranged in a symmetrical pattern across the fabric, with moderate spacing and varying densities that create a balanced visual effect. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono11.jpg,tribusono11.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, brown, and black motifs. The dominant motif elements include intricate flowers and leaves, as well as abstract swirling designs. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect across the fabric. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono110.jpg,tribusono110.jpg,tribusono,"The batik fabric features bird-like motifs, characterized by gold, blue, and purple motifs. The dominant motif elements appear as stylized birds with outstretched wings, interspersed with smaller floral and leafy designs. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect across the fabric. Isen-isen, small decorative dots, can be seen filling some spaces between larger motifs, adding texture and detail to the overall design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono111.jpg,tribusono111.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, blue, and purple motifs. The dominant motif elements appear as stylized flowers and leaves. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities, creating a dynamic yet harmonious design. Small dots and short lines are interspersed between the larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono112.jpg,tribusono112.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, blue, and brown motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small decorative dots, are interspersed throughout the fabric, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono113.jpg,tribusono113.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, brown, and dark brown motifs. The dominant motif elements include leaves and flowers, arranged in a non-geometric pattern across the fabric. The motifs vary in size and spacing, creating a dense yet intricate design that flows from one area to another. Isen-isen, small decorative dots, can be seen interspersed among the larger motifs, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono114.jpg,tribusono114.jpg,tribusono,"The batik fabric features paisley motifs, characterized by red, orange, and blue motifs. The dominant motif elements include swirling leaves and elongated petals. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic flow across the fabric. Isen-isen, small dots, can be seen interspersed among the larger motifs, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono115.jpg,tribusono115.jpg,tribusono,"The batik fabric features floral motifs, characterized by red, blue, and brown motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect on the fabric. There are no clearly visible isen-isens in this section of the batik."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono116.jpg,tribusono116.jpg,tribusono,"The batik fabric features floral motifs, characterized by red, blue, and brown motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, spaced moderately apart but densely packed, creating a vibrant and lively appearance on the fabric."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono117.jpg,tribusono117.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, blue, and brown motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small decorative dots, can be seen interspersed among the larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono118.jpg,tribusono118.jpg,tribusono,"The batik fabric features phoenix-like motifs, characterized by gold, silver, and brown motifs. Dominant elements include stylized wings and bodies resembling mythical birds. The motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. Isen-isen, small decorative dots, are interspersed among the larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono119.jpg,tribusono119.jpg,tribusono,"The batik fabric features floral motifs, characterized by shades of brown, white, and light blue motifs. The dominant motif elements include stylized flowers, leaves, and star-like shapes. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small decorative dots, are interspersed throughout the fabric, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono12.jpg,tribusono12.jpg,tribusono,"The batik fabric features swirling motifs, characterized by vibrant reds, blues, and golds. The dominant motif elements appear as flowing, abstract forms that resemble stylized waves or ribbons. These motifs are arranged diagonally across the fabric, creating a dynamic pattern with varying densities and orientations. Small dots and short lines are interspersed within the larger motifs, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono120.jpg,tribusono120.jpg,tribusono,"The batik fabric features floral motifs, characterized by brown, beige, and dark brown motifs. The dominant motif elements include stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small decorative dots, are also visible throughout the fabric, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono121.jpg,tribusono121.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, blue, and white motifs. The dominant motif elements include stylized flowers and swirling leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono122.jpg,tribusono122.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, purple, black, and white motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect on the fabric. Isen-isen, small decorative dots, can be seen interspersed among the larger motifs, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono123.jpg,tribusono123.jpg,tribusono,"The batik fabric features floral motifs, characterized by shades of brown, beige, and dark brown motifs. The dominant motif elements appear as stylized leaves and petals, often intertwined into complex patterns. These motifs are arranged in a non-geometric manner, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small dots and short lines, are interspersed throughout the fabric, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono124.jpg,tribusono124.jpg,tribusono,"The batik fabric features floral motifs, characterized by shades of brown, beige, and dark brown motifs. The dominant motif elements appear as stylized leaves and flowers, interspersed with small dots that act as isen-isens. These motifs are arranged in a non-geometric pattern, with varying densities and orientations, creating a dynamic and intricate design across the fabric."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono125.jpg,tribusono125.jpg,tribusono,"The batik fabric features floral motifs, characterized by shades of brown, beige, and black motifs. The dominant motif elements include stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small dots and short lines, are interspersed throughout the fabric, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono126.jpg,tribusono126.jpg,tribusono,"The batik fabric features floral motifs, characterized by orange, black, and beige motifs. The dominant motif elements include stylized flowers and leaves, as well as abstract geometric shapes. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Small dots and lines are interspersed throughout, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono127.jpg,tribusono127.jpg,tribusono,"The batik fabric features intricate floral motifs, characterized by gold, brown, and black motifs. Dominant elements include fern-like leaves and abstract floral patterns. The motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect. Small dots and short lines are interspersed throughout, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono128.jpg,tribusono128.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, white, and dark brown motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, spaced moderately apart but densely packed, creating a vibrant and intricate design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono129.jpg,tribusono129.jpg,tribusono,"The batik fabric features floral motifs, characterized by black, brown, and beige motifs. The dominant motif elements include stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Small dots and short lines are interspersed between the larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono13.jpg,tribusono13.jpg,tribusono,"The batik fabric features leafy motifs, characterized by vibrant orange, deep blue, and golden hues. The dominant motif elements appear as stylized leaves and branches, interspersed with small dots that act as isen-isens. These motifs are arranged in a non-geometric pattern, with varying densities and orientations, creating a dynamic and organic feel across the fabric's surface."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono130.jpg,tribusono130.jpg,tribusono,"The batik fabric features floral motifs, characterized by black, brown, and beige motifs. The dominant motif elements include stylized leaves and blossoms. These motifs are arranged in a non-geometric pattern, spaced moderately apart but densely packed, creating a vibrant yet intricate design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono131.jpg,tribusono131.jpg,tribusono,"The batik fabric features floral motifs, characterized by blue, brown, and white motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small decorative dots, are interspersed throughout the fabric, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono132.jpg,tribusono132.jpg,tribusono,"The batik fabric features bird motifs, characterized by gold, white, and dark blue motifs. The dominant motif elements include birds and leaves. These motifs are arranged in a repeating pattern across the fabric, with some overlapping and varying densities. Isen-isen, small decorative dots, can be seen interspersed among the larger motifs, adding texture to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono133.jpg,tribusono133.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, black, and beige motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. Isen-isen, small dots and short lines, are interspersed throughout the background, adding texture and depth to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono134.jpg,tribusono134.jpg,tribusono,"The batik fabric features floral motifs, characterized by orange, purple, and gold motifs. The dominant motif elements include leaves, flowers, and possibly abstract forms resembling feathers or scales. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect on the fabric. Isen-isen, small dots and short lines, are interspersed throughout the design, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono135.jpg,tribusono135.jpg,tribusono,"The batik fabric features floral motifs, characterized by shades of brown, blue, white, and orange motifs. The dominant motif elements include various types of flowers, leaves, and star-like shapes. These motifs are arranged in a non-geometric pattern, with some areas appearing denser than others, creating a dynamic and layered effect. Small dots and short lines are interspersed throughout, adding texture and detail to the overall design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono136.jpg,tribusono136.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, black, and white motifs. The dominant motif elements include stylized flowers and leaves. The motifs are arranged in a repeating grid pattern, with moderate spacing between each element, creating a dense yet structured appearance. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono137.jpg,tribusono137.jpg,tribusono,"The batik fabric features square motifs, characterized by gold, black, and white motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a repeating grid pattern, with moderate spacing between each square, creating a balanced and structured design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono138.jpg,tribusono138.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, brown, and black motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a repeating grid pattern, spaced evenly apart and oriented horizontally and vertically. Small dots and short lines act as isen-isen, adding texture and detail between the larger floral designs."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono139.jpg,tribusono139.jpg,tribusono,"The batik fabric features intricate floral motifs, characterized by gold, brown, and black motifs. The dominant motif elements include stylized flowers, leaves, and abstract shapes. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect across the fabric. Isen-isen, small dots and short lines, are interspersed throughout, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono14.jpg,tribusono14.jpg,tribusono,"The batik fabric features floral motifs, characterized by blue, gold, and brown motifs. The dominant motif elements appear as stylized leaves and vines. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Small dots and short lines are interspersed throughout, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono140.jpg,tribusono140.jpg,tribusono,"The batik fabric features floral motifs, characterized by blue, purple, and brown motifs. The dominant motif elements appear as stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and flowing effect across the fabric. Isen-isen, small decorative dots, can be seen interspersed among the larger motifs, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono141.jpg,tribusono141.jpg,tribusono,"The batik fabric features floral motifs, characterized by red, blue, and brown motifs. The dominant motif elements include leaves, flowers, and abstract shapes resembling birds or insects. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect on the fabric. Small dots and short lines are interspersed between larger motifs, adding texture and detail to the overall design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono142.jpg,tribusono142.jpg,tribusono,"The batik fabric features floral motifs, characterized by red, green, yellow, and black motifs. The dominant motif elements appear as stylized flowers with intricate petal details. These motifs are arranged diagonally across the fabric, creating a dynamic pattern that varies in density and spacing along the length and width. Small dots and short lines are interspersed between the larger floral designs, adding texture and depth to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono143.jpg,tribusono143.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, brown, and black motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono144.jpg,tribusono144.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, blue, and white motifs. The dominant motif elements include stylized flowers and swirling leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small decorative dots, can be seen interspersed among the larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono145.jpg,tribusono145.jpg,tribusono,"The batik fabric features floral motifs, characterized by dark blue, orange, and white motifs. The dominant motif elements appear as stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect on the fabric. There are no isen-isens or other decorative elements visible within this section of the batik."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono146.jpg,tribusono146.jpg,tribusono,"The batik fabric features floral motifs, characterized by dark blue, gold, and purple motifs. The dominant motif elements include stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small decorative dots, can be seen interspersed among the larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono147.jpg,tribusono147.jpg,tribusono,"The batik fabric features swirling floral motifs, characterized by vibrant reds, oranges, and golds. The dominant motif elements appear as stylized leaves and vines, intertwined in a complex pattern. These motifs are arranged diagonally across the fabric, creating a dynamic flow that emphasizes movement and rhythm. The spacing between the motifs varies slightly but remains relatively consistent, allowing for a sense of balance within the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono148.jpg,tribusono148.jpg,tribusono,"The batik fabric features peacock motifs, characterized by gold, blue, and purple motifs. The dominant motif elements include stylized feathers and the body of the peacock. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities that create a dynamic visual flow. Isen-isen, small decorative dots, are also visible throughout the design, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono149.jpg,tribusono149.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, brown, and black motifs. The dominant motif elements include stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono15.jpg,tribusono15.jpg,tribusono,"The batik fabric features leafy motifs, characterized by green, orange, and blue motifs. The dominant motif elements appear as stylized leaves and vines. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic flow across the fabric. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono150.jpg,tribusono150.jpg,tribusono,"The batik fabric features floral motifs, characterized by brown, beige, and dark brown motifs. The dominant motif elements include stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small decorative dots, are also visible throughout the fabric, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono16.jpg,tribusono16.jpg,tribusono,"The batik fabric features floral motifs, characterized by shades of orange, blue, and white motifs. The dominant motif elements appear as stylized leaves and flowers, interspersed with small dots that act as isen-isens. These motifs are arranged in a non-geometric pattern, with varying densities and orientations, creating a dynamic and intricate design across the fabric."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono17.jpg,tribusono17.jpg,tribusono,"The batik fabric features floral motifs, characterized by brown, black, and white motifs. The dominant motif elements include intricate leaves and flowers, as well as swirling vines. These motifs are arranged in a dense, overlapping pattern that creates a rich texture across the fabric, with varying densities and orientations throughout."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono18.jpg,tribusono18.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, brown, and beige motifs. The dominant motif elements include leaves and flowers, arranged in a non-geometric pattern across the fabric. The motifs vary in size and spacing, creating a dense yet intricate design that covers the entire surface. Isen-isen, small decorative dots, are also visible throughout the fabric, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono19.jpg,tribusono19.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, brown, and black motifs. The dominant motif elements include stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small decorative dots, are also visible throughout the fabric, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono2.jpg,tribusono2.jpg,tribusono,"The batik fabric features floral motifs, characterized by shades of brown, gold, and dark green motifs. The dominant motif elements appear as intricate leaves and blossoms intertwined within the design. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect across the fabric. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono20.jpg,tribusono20.jpg,tribusono,"The batik fabric features floral motifs, characterized by gold, brown, and blue motifs. The dominant motif elements include fern plants and stylized flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small dots and short lines, are interspersed throughout the fabric, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono21.jpg,tribusono21.jpg,tribusono,"The batik fabric features floral motifs, characterized by shades of brown, beige, and black motifs. The dominant motif elements include stylized flowers and leaves. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small dots and short lines, are interspersed throughout the fabric, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono22.jpg,tribusono22.jpg,tribusono,"The batik fabric features floral motifs, characterized by brown, beige, and cream motifs. The dominant motif elements include stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Small dots and short lines are interspersed throughout, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono23.jpg,tribusono23.jpg,tribusono,"The batik fabric features floral motifs, characterized by brown, beige, and dark brown motifs. The dominant motif elements include stylized leaves and flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, small decorative dots, are also visible throughout the fabric, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono24.jpg,tribusono24.jpg,tribusono,"The batik fabric features floral motifs, characterized by shades of brown, white, and blue motifs. The dominant motif elements include various types of flowers and leaves, as well as star-shaped designs. These motifs are arranged in a non-geometric pattern, with some areas appearing denser than others, creating a dynamic and intricate design. Isen-isen, small dots and short lines, are also visible throughout the fabric, adding texture and detail to the overall pattern."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono25.jpg,tribusono25.jpg,tribusono,"The batik fabric features floral motifs, characterized by brown, beige, and dark green motifs. The dominant motif elements include fern-like leaves and stylized flowers. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Small dots and short lines are interspersed throughout, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono26.jpg,tribusono26.jpg,tribusono,"The batik fabric features leafy motifs, characterized by gold, brown, and black motifs. The dominant motif elements appear as stylized leaves and possibly small birds or insects. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. Isen-isen, represented by small dots and short lines, fills some spaces between larger motifs, adding texture and detail to the overall composition."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono27.jpg,tribusono27.jpg,tribusono,"The batik fabric features intricate floral motifs, characterized by gold, brown, and black motifs. Dominant elements include fern-like leaves and abstract floral patterns. The motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect. Isen-isen, small dots and short lines, are interspersed throughout the design, adding texture and detail."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono28.jpg,tribusono28.jpg,tribusono,"The batik fabric features intricate floral motifs, characterized by gold, brown, and black motifs. The dominant motif elements include stylized leaves, flowers, and geometric patterns. These motifs are arranged in a repeating grid-like pattern, with varying densities and orientations that create a dynamic visual flow across the fabric. Isen-isen, small dots and short lines, are interspersed throughout, adding texture and detail to the design."
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono29.jpg,tribusono29.jpg,tribusono,"The batik fabric features floral motifs, characterized by blue, orange, white, and gold motifs. The dominant motif elements appear as stylized flowers and leaves. These motifs are arranged diagonally across the fabric, creating a flowing pattern that emphasizes movement. The spacing between the motifs varies slightly but remains relatively consistent, allowing for a balanced distribution throughout the design."
