image_path,ground_truth_class,predicted_class,classification_confidence,prediction,reference,philosophy_core,used_prompt_mode
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Blimbing ( Treasure of Jago).jpg,Malang,malang,0.9271711707115173,"The batik fabric features the malang motif, characterized by blue, black motifs. The dominant motifs include singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.

Singo Malang was inspired when the designer saw a lion statue at Tugu Malang which was made from stone. This symbolizes strength, courage and wisdom.","The batik fabric features the Malang motif, characterized by blue, black motifs. The dominant motifs include lotus, jago temple, arca and rooster. The motifs are arranged in a simetris pattern across the fabric, creating a harmonious and balanced composition.

Representation of the location of Batik Blimbing which is on Jl. Candi Jago which highlights the history and buildings of Candi Jago, as well as choosing the colors blue and black because this batik is intended for men.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomulyo76.jpg,sidomulyo,sidomulyo,0.8551613092422485,"The batik fabric features the sidomulyo motif, characterized by a white background and brown motifs. The dominant motifs include stylized leaves and vines arranged symmetrically around central circular patterns. These motifs repeat in a grid-like pattern, creating a balanced and intricate design. Small black dots and short lines act as isen-isen elements, adding texture and detail between larger motifs. The overall layout follows a radial symmetry, radiating outward from the center towards the edges of the fabric.

Traditionally, the Sidomulyo motif symbolizes glory, enduring honour, and a life of inner mastery.","The batik fabric features the sidomulyo motif, characterized by a white background and orange motifs. The dominant motifs include stylized floral elements resembling lotus flowers, each with multiple petals arranged symmetrically around a central point. These lotus flowers are interconnected by intricate, flowing lines that form a complex network throughout the fabric. Small black dots and short lines act as isen-isen elements, adding texture and detail between the larger motifs. The motifs repeat consistently across the fabric, creating a harmonious pattern with balanced spacing and symmetrical arrangements.

Traditionally, the Sidomulyo motif symbolizes glory, enduring honour, and a life of inner mastery.","glory, enduring honour, inner mastery, dignified life",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung30.jpg,mega_mendung,mega_mendung,0.9951269626617432,"The batik fabric features the mega_mendung motif, characterized by a vibrant red background and dynamic blue and white cloud-like motifs. The dominant motifs consist of swirling, wave-like patterns reminiscent of clouds, rendered in bold blue outlines against the red backdrop. These motifs are interspersed with smaller, more intricate white cloud shapes that add depth and complexity to the design. There are no visible isen-isen elements such as small dots or short lines within these motifs. The motifs are arranged in a repetitive pattern across the fabric, creating a sense of rhythm and movement. The overall layout appears symmetrical, with each section of the fabric mirroring the next, enhancing the balanced aesthetic of the piece.

nan","The batik fabric features the mega_mendung motif, characterized by a vibrant red background and dynamic blue and white motifs. The dominant motifs consist of swirling cloud-like shapes, reminiscent of traditional Chinese dragon patterns, which are intricately interwoven throughout the fabric. These motifs exhibit a variety of sizes and orientations, creating a sense of movement and fluidity across the surface. The blue and white elements contrast sharply against the red backdrop, enhancing the visual impact of the design. There are no visible isen-isen elements within the provided image; the focus remains solely on the bold and flowing cloud patterns. The arrangement of these motifs appears random yet harmonious, with some areas densely packed while others offer more open spaces, contributing to the overall balanced composition of the batik.

Traditionally, the Mega Mendung motif symbolizes patience, emotional calm, and spiritual serenity.","patience, emotional calm, spiritual serenity, divine protection",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi12.jpg,betawi,betawi,0.9909419417381287,"The batik fabric features the betawi motif, characterized by a blue background and red, green, white, black, and orange motifs. The dominant motifs include stylized figures resembling Betawi people dressed in traditional attire, fireworks, balloons, and horse-drawn carriages. These elements are interspersed with smaller decorative patterns such as flowers and geometric shapes. The motifs repeat consistently across the fabric, arranged in a grid-like pattern with some variation in spacing and orientation. The overall layout appears symmetrical, with each section containing similar sets of motifs, creating a cohesive yet dynamic design.

Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","The batik fabric features the betawi motif, characterized by a blue background and vibrant red, green, orange, white, and black motifs. The dominant motifs include stylized figures resembling Betawi people dressed in traditional attire, adorned with headdresses and holding various objects such as flowers, balloons, and fireworks. There are also decorative elements like fireworks and geometric shapes scattered throughout. Small dots and short lines act as isen-isen elements, adding texture and detail to the design. The motifs are arranged in a repetitive pattern across the fabric, with some figures and objects appearing multiple times, creating a symmetrical and balanced layout.

The philosophical meaning of the Betawi motif reflects multicultural openness, communal harmony, and joyful identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono109.jpg,bokor_kencono,bokor_kencono,0.9648889899253845,"The batik fabric features the bokor_kencono motif, characterized by a dark blue background and gold motifs. The dominant motifs include stylized leaves and floral elements, arranged symmetrically around central nodes. These motifs are interconnected through intricate curving lines, creating a harmonious pattern. Small dots and short lines act as isen-isen elements, filling spaces between larger motifs and enhancing the overall design complexity. The motifs repeat consistently throughout the fabric, maintaining uniformity in their placement and orientation.

nan","The batik fabric features the bokor_kencono motif, characterized by a dark blue background and cream-colored motifs. The dominant motifs include stylized leaves and floral elements, intricately detailed with small dots and short lines forming smaller patterns within each leaf shape. These motifs repeat consistently across the fabric, arranged in a symmetrical pattern with some variation in size and orientation, creating a balanced yet dynamic visual effect. The overall layout appears structured but allows for subtle variations in placement, enhancing the intricate design's complexity.

In Javanese culture, the Bokor Kencono motif represents noble character, inner wisdom, and commanding dignity.","dignity, wisdom, authority, noble character",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomulyo44.jpg,sidomulyo,sidomulyo,0.9774129986763,"The batik fabric features the sidomulyo motif, characterized by a beige background and brown motifs. The dominant motifs include stylized floral elements resembling lotus flowers, each composed of multiple petal-like curves forming a symmetrical pattern. These floral motifs are interspersed with small black dots and short lines, which act as isen-isen elements, adding texture and detail to the design. The motifs repeat consistently throughout the fabric, arranged in a grid-like pattern where each element faces the same direction, creating a harmonious and balanced overall layout.

Traditionally, the Sidomulyo motif symbolizes glory, enduring honour, and a life of inner mastery.","The batik fabric features the sidomulyo motif, characterized by a light beige background and dark brown motifs. The dominant motifs include stylized floral elements with intricate petal-like shapes and swirling curves, interspersed with small, dark brown dots and short lines acting as isen-isens. These elements repeat symmetrically within each square section of the pattern, creating a balanced and harmonious design. The motifs are arranged in a grid-like structure, with each square containing identical patterns, ensuring uniformity throughout the fabric.

The philosophical meaning of the Sidomulyo motif reflects glory, enduring honour, and the pursuit of a dignified life.","glory, enduring honour, inner mastery, dignified life",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi15.jpg,betawi,betawi,0.9936093091964722,"The batik fabric features the betawi motif, characterized by a black background and red, yellow, white, and blue motifs. The dominant motifs include stylized flowers arranged in rows along both sides of the fabric, with some featuring small dots at their centers. There are also geometric patterns formed by triangles pointing upwards between these floral designs. A central figure wearing traditional attire stands prominently on the right side, surrounded by additional decorative elements such as small dots and short lines. The overall layout shows a symmetrical design with repeated patterns on either side of the central figure, creating a balanced composition.

Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","The batik fabric features the betawi motif, characterized by a black background and vibrant red, yellow, white, pink, blue, and green motifs. The dominant motifs include stylized flowers arranged in rows, geometric diamond patterns, and a central figure wearing traditional attire. Small dots and short lines act as isen-isen elements, adding texture and detail between larger motifs. The arrangement follows a symmetrical pattern, with floral elements and geometric shapes repeating consistently across the fabric. The central figure is positioned centrally on one side, flanked by floral motifs and bordered by a red band containing additional decorative elements.

The philosophical meaning of the Betawi motif reflects multicultural openness, communal harmony, and joyful identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur28.jpg,sidoluhur,sidoluhur,0.9862523674964905,"The batik fabric features the sidoluhur motif, characterized by a dark blue background and gold motifs. The dominant motifs include stylized leaves and flowers arranged in a repeating pattern. These motifs are connected by intricate geometric lines forming diamond shapes within larger diamond frames. Small golden dots and short lines act as isen-isen elements, filling the spaces between the main motifs. The motifs are evenly spaced and aligned symmetrically, creating a balanced and harmonious layout across the entire fabric.

Traditionally, the Sidoluhur motif symbolizes noble character, moral elevation, and dignified exemplary conduct.","The batik fabric features the sidoluhur motif, characterized by a dark blue background and orange motifs. The dominant motifs include intricate floral elements such as lotus flowers and leaves, arranged in a repeating pattern. These floral designs are connected by intersecting curved lines forming diamond shapes, creating a lattice-like structure. Small dots and short lines act as isen-isen elements, filling the spaces between the larger motifs. The motifs are evenly spaced and repeated throughout the fabric, maintaining a symmetrical arrangement both horizontally and vertically.

In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","noble character, moral elevation, dignity, exemplary conduct",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomulyo1.jpg,sidomulyo,sidomulyo,0.9756301045417786,"The batik fabric features the sidomulyo motif, characterized by a white background and brown motifs. The dominant motifs include stylized leaves and floral elements arranged symmetrically within diamond-shaped frames. These frames are interconnected through smaller, repeating patterns resembling small dots and short lines, which act as fillers between larger motifs. The overall layout follows a grid-like structure, with each frame containing identical designs, creating a harmonious and balanced pattern throughout the entire piece.

Traditionally, the Sidomulyo motif symbolizes glory, enduring honour, and a life of inner mastery.","The batik fabric features the sidomulyo motif, characterized by a white background and brown motifs. The dominant motifs include stylized leaves and floral elements, arranged in a repeating pattern across the fabric. These motifs are interspersed with small blue and pink accents, which appear as isen-isen elements. The motifs are symmetrically placed within diamond-shaped frames, creating a balanced and intricate design. The overall layout follows a grid-like structure, ensuring uniformity and harmony throughout the piece.

Traditionally, the Sidomulyo motif symbolizes glory, enduring honour, and a life of inner mastery.","glory, enduring honour, inner mastery, dignified life",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum137.jpg,tuntrum,truntum,0.9825726747512817,"The batik fabric features the truntum motif, characterized by a dark blue background and orange star-shaped motifs. The stars have white centers and small black dots at their intersections, creating a detailed and intricate pattern. These star motifs are arranged in a grid-like fashion across the fabric, with each row and column containing evenly spaced stars. The overall layout shows a high degree of symmetry, with the stars aligned perfectly both horizontally and vertically.

Traditionally, the Truntum motif symbolizes inner strength, resilience, and life's cyclical renewal.","The batik fabric features the tuntrum motif, characterized by a dark green background and orange star-shaped motifs. The stars have white centers and are arranged densely across the fabric, creating a repeating pattern. Small white dots are interspersed between the stars, adding texture and detail to the design. The motifs are evenly spaced and oriented uniformly, forming a symmetrical grid-like arrangement.

Traditionally, the Truntum motif symbolizes sincere love, quiet devotion, and the renewal of affection.","sincere love, devotion, renewal of affection, patience",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun134.jpg,wahyu_tumurun,wahyu_tumurun,0.9500629305839539,"The batik fabric features the wahyu_tumurun motif, characterized by a black background and gold motifs. The dominant motifs include stylized leaves, flowers, and abstract ornamentations resembling birds or mythical creatures. These motifs are intricately intertwined within swirling patterns, creating a dynamic and flowing design. Small dots and short lines act as isen-isen elements, adding texture and detail to the overall pattern. The motifs repeat consistently throughout the fabric, arranged in a symmetrical yet fluid manner, enhancing the sense of movement and harmony typical of the wahyu_tumurun style.

nan","The batik fabric features the wahyu_tumurun motif, characterized by a black background and orange motifs. The dominant motifs include stylized leaves, flowers, and swirling vines, which are intricately interwoven throughout the fabric. Small dots and short lines are used as isen-isen elements, adding texture and detail to the design. These motifs repeat consistently across the fabric, arranged in a symmetrical pattern with some variation in size and placement, creating a balanced yet dynamic overall layout.

In Javanese royal tradition, the Wahyu Tumurun motif represents the descent of divine favour, noble ambition, and spiritual guidance.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Istiqomah Data 3 Pisang Setandon.jpg,Lamongan,lamongan,0.42715272307395935,"The batik fabric features the lamongan motif, characterized by turquoise blue motifs. The dominant motifs include jasmine flower flora and kawung motif culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.

Inspired by Sendang Duwur which describes the beauty of water that flows gracefully./ Inspired by Sendang Duwur which describes the beauty of flowing water gracefully./","The batik fabric features the Lamongan motif, characterized by turquoise, black, white motifs. The dominant motifs include banana. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.

About the fertility of Natural Resources",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad22.jpg,sekarjagad,sekarjagad,0.9988210797309875,"The batik fabric features the sekarjagad motif, characterized by a dark brown background and light beige motifs. The dominant motifs include intricate floral elements such as lotus blossoms and leaves, arranged in a repeating pattern across the fabric. These floral designs are interspersed with geometric forms like diamonds and squares, creating a balanced and symmetrical layout. Small dots and short lines act as isen-isen elements, adding texture and detail between larger motifs. The overall arrangement follows a grid-like structure, ensuring uniformity and harmony throughout the design.

Traditionally, the Sekarjagad motif symbolizes the beauty of diversity, universal harmony, and joyful coexistence.","The batik fabric features the sekarjagad motif, characterized by a dark brown background and light brown motifs. The dominant motifs include intricate floral elements such as leaves and petals, as well as geometric patterns like diamonds and ovals. Small dots and short lines are interspersed within these larger designs, adding texture and detail. The motifs are arranged in a repeating pattern across the fabric, creating a symmetrical and balanced layout. The overall design showcases a harmonious blend of organic and geometric forms, typical of the sekarjagad style.

The philosophical meaning of the Sekarjagad motif reflects the beauty of diversity, universal harmony, and radiant coexistence.","beauty of diversity, universal harmony, radiance, coexistence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan52.jpg,buketan,buketan,0.9477005004882812,"The batik fabric features the buketan motif, characterized by a black background and white motifs. The dominant motifs include stylized flowers and leaves, arranged in a bouquet-like pattern. The flowers have intricate petal designs, some resembling lotus blossoms, while the leaves feature detailed veining. Small dots and short lines act as isen-isen elements, adding texture and detail between larger motifs. These elements are scattered throughout the design, enhancing the overall complexity and beauty of the pattern. The motifs are arranged symmetrically around the central bouquet, creating a balanced and harmonious composition.

Traditionally, the Buketan motif symbolizes joy, beauty, purity, and feminine grace.","The batik fabric features the buketan motif, characterized by a black background and white motifs. The dominant motifs include stylized flowers and leaves, arranged in a bouquet-like pattern. The flowers have intricate petal designs, some resembling lotus blossoms, while the leaves feature detailed veining patterns. Small white dots and short lines act as isen-isen elements, adding texture and detail throughout the design. The motifs are distributed symmetrically around the central bouquet, creating a balanced and harmonious composition.

Traditionally, the Buketan motif symbolizes joy, beauty, purity, and feminine grace.","joy, beauty, purity, feminine grace, cheerfulness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono56.jpg,bokor_kencono,bokor_kencono,0.9666732549667358,"The batik fabric features the bokor_kencono motif, characterized by a dark blue background and gold motifs. The dominant motifs consist of teardrop-shaped elements adorned with intricate floral patterns at their centers. These teardrops are arranged symmetrically across the fabric, creating a balanced and repetitive pattern. Small dots and short lines act as isen-isen elements, filling the spaces between the larger motifs and adding texture to the design.

nan","The batik fabric features the bokor_kencono motif, characterized by a dark blue background and gold motifs. The dominant motifs are teardrop-shaped, featuring intricate floral elements at their centers, surrounded by smaller decorative patterns. These motifs are arranged symmetrically across the fabric, creating a balanced and repetitive pattern. The small dots and short lines within each motif add texture and detail, enhancing the overall complexity of the design. The motifs are evenly spaced and oriented uniformly, forming a structured grid-like arrangement on the fabric.

In Javanese culture, the Bokor Kencono motif represents noble character, inner wisdom, and commanding dignity.","dignity, wisdom, authority, noble character",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun148.jpg,wahyu_tumurun,wahyu_tumurun,0.9902909398078918,"The batik fabric features the wahyu_tumurun motif, characterized by a light beige background and dark brown motifs. The dominant motifs include stylized flowers, leaves, and abstract ornaments resembling lotus blossoms and geometric patterns. These motifs are intricately detailed with small dots and short lines forming their edges and inner designs. The motifs are arranged symmetrically around central nodes where they intersect, creating a balanced and harmonious pattern. Each node serves as a focal point for multiple motifs radiating outward, ensuring a cohesive and visually pleasing layout across the entire fabric.

nan","The batik fabric features the wahyu_tumurun motif, characterized by a light beige background and dark blue and brown motifs. The dominant motifs include stylized flowers and birds, with intricate detailing such as leaves and petals. The flowers have a symmetrical shape with pointed tips, while the birds are depicted with flowing wings and tail feathers. Small dots and short lines are used as isen-isen elements throughout the design, adding texture and depth. The motifs are arranged in a repetitive pattern, creating a balanced and harmonious layout across the fabric. The overall structure includes a central focus on larger motifs surrounded by smaller ones, maintaining a sense of symmetry and order.

The philosophical meaning of the Wahyu Tumurun motif reflects divine grace, spiritual guidance, and noble aspiration.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",hard
